gameId,year,week,homeId,homeTeam,homeAbbr,awayId,awayTeam,awayAbbr,driveIndex,playIndex,offenseId,offenseTeam,offenseAbbr,defenseId,defenseTeam,defenseAbbr,homeScore,awayScore,quarter,clock,type,down,distance,yardLine,yardsGained,description,Touchdown,ExPointResult,Safety,FieldGoalResult,FieldGoalDistance
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,0,0,2433,UL Monroe,ULM,2,Auburn,AUB,0,0,1,14:50,Rush,1,10,83,21,Daniel DaPrato (ULM) rushed left side for 21 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,0,1,2433,UL Monroe,ULM,2,Auburn,AUB,0,0,1,14:50,No Play,1,10,62,-5,5 yard penalty on Indians.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,0,2,2433,UL Monroe,ULM,2,Auburn,AUB,0,0,1,14:50,Rush,1,15,67,1,Kevin Payne (ULM) rushed up the middle for 1 yard.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,0,3,2433,UL Monroe,ULM,2,Auburn,AUB,0,0,1,14:50,Pass,2,14,66,12,Floyd Smith (ULM) pass left side complete to Kevin Payne (ULM) for 12 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,0,4,2433,UL Monroe,ULM,2,Auburn,AUB,0,0,1,14:50,Rush,3,2,54,1,Kevin Payne (ULM) rushed up the middle for 1 yard.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,0,5,2433,UL Monroe,ULM,2,Auburn,AUB,0,0,1,14:50,Punt,4,1,53,2,Punt by Joel Stelly (ULM) returned 2 yards by Tre Smith (AUB) to the Tigers 12.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,1,0,2,Auburn,AUB,2433,UL Monroe,ULM,0,0,1,14:50,Rush,1,10,88,5,Carnell Williams (AUB) rushed up the middle for 5 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,1,1,2,Auburn,AUB,2433,UL Monroe,ULM,0,0,1,14:50,Pass,2,5,83,11,Jason Campbell (AUB) pass left side complete to Jeris McIntyre (AUB) for 11 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,1,2,2,Auburn,AUB,2433,UL Monroe,ULM,6,0,1,14:50,Rush,1,10,72,72,Carnell Williams (AUB) rushed left side for a 72 yard touchdown.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,1,3,2,Auburn,AUB,2433,UL Monroe,ULM,7,0,1,14:50,,0,0,100,0,Extra point by Philip Yost (AUB) is good.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,2,0,2,Auburn,AUB,2433,UL Monroe,ULM,7,0,1,10:54,Kickoff,0,0,80,0,"Tigers kickoff, touchback by Indians.",0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,3,0,2433,UL Monroe,ULM,2,Auburn,AUB,7,0,1,10:54,Pass,1,10,80,0,Floyd Smith (ULM) pass across the middle intercepted by Dontarrious Thomas (AUB). Returned for no gain.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,4,0,2,Auburn,AUB,2433,UL Monroe,ULM,13,0,1,10:54,Pass,1,10,32,32,Jason Campbell (AUB) pass left side complete to Jeris McIntyre (AUB) for a 32 yard touchdown.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,4,1,2,Auburn,AUB,2433,UL Monroe,ULM,14,0,1,10:54,,0,0,100,0,Extra point by Philip Yost (AUB) is good.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,5,0,2,Auburn,AUB,2433,UL Monroe,ULM,14,0,1,10:37,Kickoff,0,0,100,45,Kickoff returned by Charles Estes (ULM) for 45 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,6,0,2433,UL Monroe,ULM,2,Auburn,AUB,14,0,1,10:25,No Play,1,10,55,15,15 yard penalty on Tigers.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,6,1,2433,UL Monroe,ULM,2,Auburn,AUB,14,0,1,10:25,Pass,1,10,40,0,Daniel DaPrato (ULM) pass incomplete to the left side.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,6,2,2433,UL Monroe,ULM,2,Auburn,AUB,14,0,1,10:25,Rush,2,10,40,0,Kevin Payne (ULM) rushed up the middle for no gain.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,6,3,2433,UL Monroe,ULM,2,Auburn,AUB,14,0,1,10:25,Pass,3,10,40,0,Daniel DaPrato (ULM) pass incomplete across the middle.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,6,4,2433,UL Monroe,ULM,2,Auburn,AUB,14,0,1,10:25,Punt,4,10,40,0,Punt by Joel Stelly (ULM) no return by Tigers.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,7,0,2,Auburn,AUB,2433,UL Monroe,ULM,14,0,1,10:25,Pass,1,10,80,47,Jason Campbell (AUB) pass across the middle complete to Jeris McIntyre (AUB) for 47 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,7,1,2,Auburn,AUB,2433,UL Monroe,ULM,14,0,1,10:25,Rush,1,10,33,13,Carnell Williams (AUB) rushed up the middle for 13 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,7,2,2,Auburn,AUB,2433,UL Monroe,ULM,14,0,1,10:25,Rush,1,10,20,5,Carnell Williams (AUB) rushed right side for 5 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,7,3,2,Auburn,AUB,2433,UL Monroe,ULM,14,0,1,10:25,Pass,2,5,15,13,Jason Campbell (AUB) pass across the middle complete to Ben Obomanu (AUB) for 13 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,7,4,2,Auburn,AUB,2433,UL Monroe,ULM,20,0,1,10:25,Rush,1,2,2,2,Carnell Williams (AUB) rushed up the middle for a 2 yard touchdown.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,7,5,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,10:25,,0,0,100,0,Extra point by Philip Yost (AUB) is good.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,8,0,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,7:19,Kickoff,0,0,99,30,Kickoff returned by Charles Estes (ULM) for 30 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,9,0,2433,UL Monroe,ULM,2,Auburn,AUB,21,0,1,7:19,Rush,1,10,69,-2,Kevin Payne (ULM) rushed up the middle for -2 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,9,1,2433,UL Monroe,ULM,2,Auburn,AUB,21,0,1,7:19,No Play,2,12,71,5,5 yard penalty on Tigers.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,9,2,2433,UL Monroe,ULM,2,Auburn,AUB,21,0,1,7:19,Rush,2,7,66,4,Kevin Payne (ULM) rushed up the middle for 4 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,9,3,2433,UL Monroe,ULM,2,Auburn,AUB,21,0,1,7:19,Pass,3,3,62,12,Daniel DaPrato (ULM) pass across the middle complete to Jason Deml (ULM) for 12 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,9,4,2433,UL Monroe,ULM,2,Auburn,AUB,21,0,1,7:19,Rush,1,10,50,-5,Kevin Payne (ULM) rushed up the middle for -5 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,9,5,2433,UL Monroe,ULM,2,Auburn,AUB,21,0,1,7:19,Pass,2,15,55,-11,Daniel DaPrato (ULM) pass left side complete to Floyd Smith (ULM) for -11 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,9,6,2433,UL Monroe,ULM,2,Auburn,AUB,21,0,1,7:19,Pass,3,26,66,10,Daniel DaPrato (ULM) pass across the middle complete to Mack Vincent (ULM) for 10 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,9,7,2433,UL Monroe,ULM,2,Auburn,AUB,21,0,1,7:19,Punt,4,16,56,0,Punt by Joel Stelly (ULM) no return by Tigers.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,0,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,7:19,No Play,1,10,83,15,15 yard penalty on Indians.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,1,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,7:19,Pass,1,10,68,24,Jason Campbell (AUB) pass across the middle complete to Courtney Taylor (AUB) for 24 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,2,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,7:19,Pass,1,10,44,9,Jason Campbell (AUB) pass across the middle complete to Courtney Taylor (AUB) for 9 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,3,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,7:19,Rush,2,1,35,15,Ronnie Brown (AUB) rushed left side for 15 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,4,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,1:59,Pass,1,10,20,9,Jason Campbell (AUB) pass left side complete to Brandon Johnson (AUB) for 9 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,5,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,1:59,Rush,2,1,11,0,Ronnie Brown (AUB) rushed left side for no gain.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,6,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,0:53,Rush,3,1,11,2,Jason Campbell (AUB) rushed up the middle for 2 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,7,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,0:53,Rush,1,9,9,-2,Ronnie Brown (AUB) rushed up the middle for -2 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,8,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,1,0:00,No Play,2,11,11,0,End of the 1st quarter.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,9,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,2,15:00,,2,11,11,0,Start of the 2nd quarter.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,10,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,2,15:00,Pass,2,11,11,5,Jason Campbell (AUB) pass across the middle complete to Ronnie Brown (AUB) for 5 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,11,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,2,15:00,Rush,3,6,6,2,Ronnie Brown (AUB) rushed right side for 2 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,10,12,2,Auburn,AUB,2433,UL Monroe,ULM,24,0,2,15:00,Field Goal,4,4,4,22,22 yard field goal by Philip Yost (AUB) is good.,0,nan,0,Made,22.0
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,11,0,2,Auburn,AUB,2433,UL Monroe,ULM,24,0,2,13:38,Kickoff,1,0,80,0,"Tigers kickoff, touchback by Indians.",0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,12,0,2433,UL Monroe,ULM,2,Auburn,AUB,24,0,2,13:38,No Play,1,10,80,-5,5 yard penalty on Indians.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,13,0,2433,UL Monroe,ULM,2,Auburn,AUB,30,0,2,13:38,Pass,1,15,85,15,Floyd Smith (ULM) pass left side intercepted by Kevin Hobbs (AUB). Returned for a 15 yard touchdown.,1,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,13,1,2,Auburn,AUB,2433,UL Monroe,ULM,31,0,2,13:38,,0,0,100,0,Extra point by Philip Yost (AUB) is good.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,14,0,2,Auburn,AUB,2433,UL Monroe,ULM,31,0,2,13:21,Kickoff,0,0,80,0,"Tigers kickoff, touchback by Indians.",0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,15,0,2433,UL Monroe,ULM,2,Auburn,AUB,31,0,2,13:21,Rush,1,10,80,0,Daniel DaPrato (ULM) rushed up the middle for no gain.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,15,1,2433,UL Monroe,ULM,2,Auburn,AUB,31,0,2,13:21,Pass,2,10,80,9,Daniel DaPrato (ULM) pass left side complete to Mack Vincent (ULM) for 9 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,15,2,2433,UL Monroe,ULM,2,Auburn,AUB,31,0,2,12:03,Timeout,3,1,71,0,Indians timeout; 12:03 remaining 2nd quarter,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,15,3,2433,UL Monroe,ULM,2,Auburn,AUB,31,0,2,12:03,Rush,3,1,71,1,Floyd Smith (ULM) rushed up the middle for 1 yard.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,15,4,2433,UL Monroe,ULM,2,Auburn,AUB,31,0,2,12:03,No Play,1,10,70,-5,5 yard penalty on Indians.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,15,5,2433,UL Monroe,ULM,2,Auburn,AUB,31,0,2,12:03,Pass,1,15,75,0,Floyd Smith (ULM) pass incomplete across the middle.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,15,6,2433,UL Monroe,ULM,2,Auburn,AUB,31,0,2,12:03,Rush,2,15,75,6,Floyd Smith (ULM) rushed left side for 6 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,15,7,2433,UL Monroe,ULM,2,Auburn,AUB,31,0,2,12:03,No Play,3,9,69,-5,5 yard penalty on Indians.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,15,8,2433,UL Monroe,ULM,2,Auburn,AUB,31,0,2,12:03,Rush,3,14,74,-7,Floyd Smith (ULM) rushed up the middle for -7 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,16,0,2433,UL Monroe,ULM,2,Auburn,AUB,37,0,2,12:03,Punt,4,21,81,0,"Indians punt blocked, recovered by Justin Fetsko (AUB), advanced for a touchdown.",1,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,16,1,2,Auburn,AUB,2433,UL Monroe,ULM,38,0,2,12:03,,0,0,100,0,Extra point by Philip Yost (AUB) is good.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,17,0,2,Auburn,AUB,2433,UL Monroe,ULM,38,0,2,9:22,Kickoff,0,0,80,0,"Tigers kickoff, no return by Indians.",0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,18,0,2433,UL Monroe,ULM,2,Auburn,AUB,38,0,2,9:22,No Play,1,10,80,15,15 yard penalty on Tigers.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,18,1,2433,UL Monroe,ULM,2,Auburn,AUB,38,0,2,9:22,Rush,1,10,65,-3,Kevin Payne (ULM) rushed up the middle for -3 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,18,2,2433,UL Monroe,ULM,2,Auburn,AUB,38,0,2,9:22,Pass,2,13,68,0,Floyd Smith (ULM) pass incomplete to the right side.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,18,3,2433,UL Monroe,ULM,2,Auburn,AUB,38,0,2,9:22,Rush,3,13,68,-7,Floyd Smith (ULM) rushed up the middle for -7 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,19,0,2433,UL Monroe,ULM,2,Auburn,AUB,38,0,2,9:22,Punt,4,20,75,0,"Indians punt blocked, recovered by Andrew Letts (AUB).",0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,20,0,2,Auburn,AUB,2433,UL Monroe,ULM,38,0,2,9:22,Pass,1,10,89,10,Jason Campbell (AUB) pass across the middle complete to Anthony Mix (AUB) for 10 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,20,1,2,Auburn,AUB,2433,UL Monroe,ULM,44,0,2,9:22,Pass,1,1,1,1,Jason Campbell (AUB) pass right side complete to Cooper Wallace (AUB) for a 1 yard touchdown.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,20,2,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,9:22,,0,0,100,0,Extra point by Philip Yost (AUB) is good.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,21,0,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,7:17,Kickoff,0,0,80,0,"Tigers kickoff, touchback by Indians.",0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,22,0,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,7:17,Pass,1,10,80,0,Floyd Smith (ULM) pass incomplete to the right side.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,22,1,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,7:17,Rush,2,10,80,0,Kevin Payne (ULM) rushed left side for no gain.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,22,2,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,6:57,Pass,3,10,80,0,Floyd Smith (ULM) pass incomplete across the middle.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,22,3,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,6:57,Punt,4,10,80,30,Punt by Joel Stelly (ULM) returned 30 yards by Tre Smith (AUB) to the Indians 35.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,23,0,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,6:57,Pass,1,10,35,0,Jason Campbell (AUB) pass incomplete across the middle.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,23,1,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,6:57,Rush,2,10,35,2,Carnell Williams (AUB) rushed right side for 2 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,23,2,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,5:10,Pass,3,8,33,0,Jason Campbell (AUB) pass left side intercepted by Maurice Sonnier (ULM). Returned for no gain.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,24,0,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,4:36,Rush,1,10,70,-8,Floyd Smith (ULM) rushed up the middle for -8 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,24,1,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,4:36,Rush,2,18,78,9,Kevin Payne (ULM) rushed up the middle for 9 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,24,2,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,4:36,Pass,3,9,69,0,Floyd Smith (ULM) pass incomplete to the right side.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,24,3,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,4:36,Punt,4,9,69,0,Punt by Joel Stelly (ULM) no return by Tigers.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,25,0,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,2:58,Rush,1,10,67,14,Carnell Williams (AUB) rushed right side for 14 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,25,1,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,2:58,Rush,1,10,53,-5,Jason Campbell (AUB) rushed left side for -5 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,25,2,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,2:00,Sack,2,15,58,-19,Jason Campbell (AUB) sacked for a loss of 19 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,25,3,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,2:00,Pass,3,34,77,20,Jason Campbell (AUB) pass across the middle complete to Ronnie Brown (AUB) for 20 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,25,4,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,0:49,Timeout,4,14,57,0,Indians timeout; 00:49 remaining 2nd quarter,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,25,5,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,2,0:49,Punt,4,14,57,0,Punt by Kody Bliss (AUB) no return by Indians.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,26,0,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,0:49,Rush,1,10,94,8,Kevin Payne (ULM) rushed right side for 8 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,26,1,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,0:27,Rush,2,2,86,5,Kevin Payne (ULM) rushed up the middle for 5 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,26,2,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,2,0:00,No Play,1,10,81,0,End of the 2nd quarter.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,27,0,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,3,15:00,Rush,1,10,65,4,Brandon Jacobs (AUB) rushed up the middle for 4 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,27,1,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,3,15:00,Rush,2,6,61,-4,Josh Sullivan (AUB) rushed left side for -4 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,27,2,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,3,15:00,Pass,3,10,65,0,Josh Sullivan (AUB) pass incomplete to the left side.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,27,3,2,Auburn,AUB,2433,UL Monroe,ULM,45,0,3,15:00,Punt,4,10,65,0,Punt by Kody Bliss (AUB) no return by Indians.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,0,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,13:35,Rush,1,10,87,4,Floyd Smith (ULM) rushed up the middle for 4 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,1,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,13:35,Rush,2,6,83,1,Kevin Payne (ULM) rushed left side for 1 yard.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,2,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,13:35,Pass,3,5,82,7,Floyd Smith (ULM) pass across the middle complete to Josh Hudnall (ULM) for 7 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,3,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,13:35,Pass,1,10,75,0,Floyd Smith (ULM) pass incomplete to the left side.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,4,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,13:35,Rush,2,10,75,0,Kevin Payne (ULM) rushed right side for no gain.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,5,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,13:35,Rush,3,10,75,9,Floyd Smith (ULM) rushed right side for 9 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,6,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,10:06,Timeout,4,1,66,0,Tigers timeout; 10:06 remaining 3rd quarter,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,7,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,10:06,Rush,4,1,66,1,Floyd Smith (ULM) rushed up the middle for 1 yard.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,8,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,10:06,Pass,1,10,65,40,Floyd Smith (ULM) pass right side complete to Charles Estes (ULM) for 40 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,9,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,10:06,Rush,1,10,25,0,Kevin Payne (ULM) rushed right side for no gain.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,10,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,10:06,Rush,2,10,25,2,Charles Estes (ULM) rushed right side for 2 yards.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,11,2433,UL Monroe,ULM,2,Auburn,AUB,45,0,3,10:06,No Play,3,8,23,5,5 yard penalty on Tigers.,0,nan,0,nan,
233050002,2003,11,2,Auburn,AUB,2433,UL Monroe,ULM,28,12,2433,UL Monroe,ULM,2,Auburn,AUB,45,6,3,10:06,Pass,2,3,18,18,Floyd Smith (ULM) pass left side complete to Mack Vincent (ULM) for a 18 yard touchdown.,0,nan,0,nan,
